Date,PG,^GSPC,^DJI
2011-09-01,52.265232,1204.420044,11493.570313
2011-09-02,51.678635,1173.969971,11240.259766
2011-09-06,51.538181,1165.23999,11139.299805
2011-09-07,51.819084,1198.619995,11414.860352
2011-09-08,51.976063,1185.900024,11295.80957
2011-09-09,51.092033,1154.22998,10992.129883
2011-09-12,51.083767,1162.27002,11061.120117
2011-09-13,51.174652,1172.869995,11105.849609
2011-09-14,51.505131,1188.680054,11246.730469
2011-09-15,51.868656,1209.109985,11433.179688
2011-09-16,53.149269,1216.01001,11509.089844
2011-09-19,52.719646,1204.089966,11401.009766
2011-09-20,52.942715,1202.089966,11408.660156
2011-09-21,52.066944,1166.76001,11124.839844
2011-09-22,50.538479,1129.560059,10733.830078
2011-09-23,50.604591,1136.430054,10771.480469
2011-09-26,51.670372,1162.949951,11043.860352
2011-09-27,52.265232,1175.380005,11190.69043
2011-09-28,51.827358,1151.060059,11010.900391
2011-09-29,52.628761,1160.400024,11153.980469
2011-09-30,52.199142,1131.420044,10913.379883
2011-10-03,51.918224,1099.22998,10655.299805
2011-10-04,52.356117,1123.949951,10808.709961
2011-10-05,52.331329,1144.030029,10939.950195
2011-10-06,52.554405,1164.969971,11123.330078
2011-10-07,52.802265,1155.459961,11103.120117
2011-10-10,53.537582,1194.890015,11433.179688
2011-10-11,53.347549,1195.540039,11416.299805
2011-10-12,53.611931,1207.25,11518.849609
2011-10-13,53.413658,1203.660034,11478.129883
2011-10-14,53.611931,1224.579956,11644.490234
2011-10-17,53.091434,1200.859985,11397.0
2011-10-18,53.636723,1225.380005,11577.049805
2011-10-19,53.932411,1209.880005,11504.620117
2011-10-20,54.215607,1215.390015,11541.780273
2011-10-21,55.190132,1238.25,11808.790039
2011-10-24,54.448833,1254.189941,11913.620117
2011-10-25,53.73251,1229.050049,11706.620117
2011-10-26,54.098999,1242.0,11869.040039
2011-10-27,54.357208,1284.589966,12208.549805
2011-10-28,53.915756,1285.089966,12231.110352
2011-10-31,53.299381,1253.300049,11955.009766
2011-11-01,52.233227,1218.280029,11657.959961
2011-11-02,52.35817,1237.900024,11836.040039
2011-11-03,52.649693,1261.150024,12044.469727
2011-11-04,52.499767,1253.22998,11983.240234
2011-11-07,52.857929,1261.119995,12068.389648
2011-11-08,53.482632,1275.920044,12170.179688
2011-11-09,52.241554,1229.099976,11780.94043
2011-11-10,52.674679,1239.699951,11893.860352
2011-11-11,53.216087,1263.849976,12153.679688
2011-11-14,52.516426,1251.780029,12078.980469
2011-11-15,52.941227,1257.810059,12096.160156
2011-11-16,52.708008,1236.910034,11905.589844
2011-11-17,52.424801,1216.130005,11770.730469
2011-11-18,52.674679,1215.650024,11796.160156
2011-11-21,51.358643,1192.97998,11547.30957
2011-11-22,51.383636,1188.040039,11493.719727
2011-11-23,50.858891,1161.790039,11257.549805
2011-11-25,50.808914,1158.670044,11231.650391
2011-11-28,51.841755,1192.550049,11523.009766
2011-11-29,52.083302,1195.189941,11555.629883
2011-11-30,53.782501,1246.959961,12045.679688
2011-12-01,53.37434,1244.579956,12020.030273
2011-12-02,53.857452,1244.280029,12019.419922
2011-12-05,54.007378,1257.079956,12097.830078
2011-12-06,54.007378,1258.469971,12150.129883
2011-12-07,54.332214,1261.01001,12196.370117
2011-12-08,53.699192,1234.349976,11997.700195
2011-12-09,54.115654,1255.189941,12184.259766
2011-12-12,53.56591,1236.469971,12021.389648
2011-12-13,53.915756,1225.72998,11954.94043
2011-12-14,53.682522,1211.819946,11823.480469
2011-12-15,54.132309,1215.75,11868.80957
2011-12-16,54.257252,1219.660034,11866.389648
2011-12-19,54.098999,1205.349976,11766.259766
2011-12-20,54.798679,1241.300049,12103.580078
2011-12-21,54.973572,1243.719971,12107.740234
2011-12-22,55.13184,1254.0,12169.650391
2011-12-23,55.531647,1265.329956,12294.0
2011-12-27,55.631603,1265.430054,12291.349609
2011-12-28,55.423367,1249.640015,12151.410156
2011-12-29,55.781521,1263.02002,12287.040039
2011-12-30,55.56496,1257.599976,12217.55957
2012-01-03,55.664913,1277.060059,12397.379883
2012-01-04,55.639923,1277.300049,12418.419922
2012-01-05,55.4067,1281.060059,12415.700195
2012-01-06,55.27343,1277.810059,12359.919922
2012-01-09,55.506657,1280.699951,12392.69043
2012-01-10,55.248447,1292.079956,12462.469727
2012-01-11,54.707031,1292.47998,12449.450195
2012-01-12,54.815315,1295.5,12471.019531
2012-01-13,54.815315,1289.089966,12422.05957
2012-01-17,55.190132,1293.670044,12482.070313
2012-01-18,55.43782,1308.040039,12578.950195
2012-01-19,55.479801,1314.5,12623.980469
2012-01-20,55.605732,1315.380005,12720.480469
2012-01-23,54.57304,1316.0,12708.820313
2012-01-24,54.153252,1314.650024,12675.75
2012-01-25,54.556255,1326.060059,12758.849609
2012-01-26,54.405121,1318.430054,12734.629883
2012-01-27,53.985336,1316.329956,12660.459961
2012-01-30,53.070187,1313.01001,12653.719727
2012-01-31,52.927452,1312.410034,12632.910156
2012-02-01,53.070187,1324.089966,12716.459961
2012-02-02,53.16254,1325.540039,12705.410156
2012-02-03,52.700771,1344.900024,12862.230469
2012-02-06,53.322056,1344.329956,12845.129883
2012-02-07,53.481583,1347.050049,12878.200195
2012-02-08,53.431206,1349.959961,12883.950195
2012-02-09,53.767052,1351.949951,12890.459961
2012-02-10,53.632706,1342.640015,12801.230469
2012-02-13,53.926567,1351.77002,12874.040039
2012-02-14,54.136463,1350.5,12878.280273
2012-02-15,54.195232,1343.22998,12780.950195
2012-02-16,54.740959,1358.040039,12904.080078
2012-02-17,54.497482,1361.22998,12949.870117
2012-02-21,54.086075,1362.209961,12965.69043
2012-02-22,54.102875,1357.660034,12938.669922
2012-02-23,55.765251,1363.459961,12984.69043
2012-02-24,56.008739,1365.73999,12982.950195
2012-02-27,56.000343,1367.589966,12981.509766
2012-02-28,56.579639,1372.180054,13005.120117
2012-02-29,56.772751,1365.680054,12952.070313
2012-03-01,55.966759,1374.089966,12980.299805
2012-03-02,55.975155,1369.630005,12977.570313
2012-03-05,56.210224,1364.329956,12962.80957
2012-03-06,56.117878,1343.359985,12759.150391
2012-03-07,55.899593,1352.630005,12837.330078
2012-03-08,56.168255,1365.910034,12907.94043
2012-03-09,56.193447,1370.869995,12922.019531
2012-03-12,56.848324,1371.089966,12959.709961
2012-03-13,57.007839,1395.949951,13177.679688
2012-03-14,56.965858,1394.280029,13194.099609
2012-03-15,56.823128,1402.599976,13252.759766
2012-03-16,56.462109,1404.170044,13232.620117
2012-03-19,56.428516,1409.75,13239.129883
2012-03-20,56.428516,1405.52002,13170.19043
2012-03-21,56.420132,1402.890015,13124.620117
2012-03-22,56.688797,1392.780029,13046.139648
2012-03-23,56.613235,1397.109985,13080.730469
2012-03-26,56.63842,1416.51001,13241.629883
2012-03-27,56.378159,1412.52002,13197.730469
2012-03-28,56.411747,1405.540039,13126.209961
2012-03-29,56.260609,1403.280029,13145.820313
2012-03-30,56.428516,1408.469971,13212.040039
2012-04-02,56.72237,1419.040039,13264.490234
2012-04-03,56.32777,1413.380005,13199.549805
2012-04-04,56.470509,1398.959961,13074.75
2012-04-05,56.512474,1398.079956,13060.139648
2012-04-09,56.092693,1382.199951,12929.589844
2012-04-10,55.706482,1358.589966,12715.929688
2012-04-11,55.782036,1368.709961,12805.389648
2012-04-12,55.48819,1387.569946,12986.580078
2012-04-13,55.253109,1370.26001,12849.589844
2012-04-16,56.067505,1369.569946,12921.410156
2012-04-17,56.269001,1390.780029,13115.540039
2012-04-18,56.042328,1385.140015,13032.75
2012-04-19,55.891193,1376.920044,12964.099609
2012-04-20,56.680401,1378.530029,13029.259766
2012-04-23,55.958366,1366.939941,12927.169922
2012-04-24,56.252216,1371.969971,13001.55957
2012-04-25,56.634914,1390.689941,13090.719727
2012-04-26,56.617989,1399.97998,13204.620117
2012-04-27,54.560532,1403.359985,13228.30957
2012-04-30,53.883179,1397.910034,13213.629883
2012-05-01,53.823914,1405.819946,13279.320313
2012-05-02,54.171055,1402.310059,13268.570313
2012-05-03,54.619801,1391.569946,13206.589844
2012-05-04,54.425056,1369.099976,13038.269531
2012-05-07,54.399658,1369.579956,13008.530273
2012-05-08,54.323456,1363.719971,12932.089844
2012-05-09,53.908585,1354.579956,12835.05957
2012-05-10,54.306522,1357.98999,12855.040039
2012-05-11,53.917046,1353.390015,12820.599609
2012-05-14,53.832378,1338.349976,12695.349609
2012-05-15,53.950916,1330.660034,12632.0
2012-05-16,54.433529,1324.800049,12598.549805
2012-05-17,54.154133,1304.859985,12442.490234
2012-05-18,53.781586,1295.219971,12369.379883
2012-05-21,53.671509,1315.98999,12504.480469
2012-05-22,53.468307,1316.630005,12502.80957
2012-05-23,52.824818,1318.859985,12496.150391
2012-05-24,52.977219,1320.680054,12529.75
2012-05-25,52.909489,1317.819946,12454.830078
2012-05-29,53.298969,1332.420044,12580.69043
2012-05-30,52.765549,1313.319946,12419.860352
2012-05-31,52.740154,1310.329956,12393.450195
2012-06-01,52.11359,1278.040039,12118.570313
2012-06-04,51.986599,1278.180054,12101.459961
2012-06-05,51.79187,1285.5,12127.950195
2012-06-06,52.325279,1315.130005,12414.790039
2012-06-07,53.1381,1314.98999,12460.959961
2012-06-08,53.129627,1325.660034,12554.200195
2012-06-11,52.951832,1308.930054,12411.230469
2012-06-12,53.1381,1324.180054,12573.799805
2012-06-13,52.977219,1314.880005,12496.379883
2012-06-14,53.493706,1329.099976,12651.910156
2012-06-15,53.239697,1342.839966,12767.169922
2012-06-18,52.740154,1344.780029,12741.820313
2012-06-19,52.672413,1357.97998,12837.330078
2012-06-20,51.131443,1355.689941,12824.389648
2012-06-21,50.589569,1325.51001,12573.570313
2012-06-22,50.657303,1335.02002,12640.780273
2012-06-25,50.217033,1313.719971,12502.660156
2012-06-26,50.183155,1319.98999,12534.669922
2012-06-27,50.784309,1331.849976,12627.009766
2012-06-28,51.04678,1329.040039,12602.259766
2012-06-29,51.859604,1362.160034,12880.089844
2012-07-02,51.808792,1365.51001,12871.389648
2012-07-03,51.952732,1374.02002,12943.660156
2012-07-05,51.944263,1367.579956,12896.669922
2012-07-06,51.885002,1354.680054,12772.469727
2012-07-09,52.11359,1352.459961,12736.290039
2012-07-10,52.266006,1341.469971,12653.120117
2012-07-11,51.986599,1341.449951,12604.530273
2012-07-12,53.933979,1334.76001,12573.269531
2012-07-13,55.110874,1356.780029,12777.089844
2012-07-16,54.873798,1353.640015,12727.209961
2012-07-17,55.331013,1363.670044,12805.540039
2012-07-18,55.358337,1372.780029,12908.700195
2012-07-19,55.443745,1376.51001,12943.360352
2012-07-20,55.281483,1362.660034,12822.570313
2012-07-23,54.991108,1350.52002,12721.459961
2012-07-24,54.675117,1338.310059,12617.320313
2012-07-25,54.675117,1337.890015,12676.049805
2012-07-26,55.136295,1360.02002,12887.929688
2012-07-27,55.588928,1385.969971,13075.660156
2012-07-30,55.597469,1385.300049,13073.009766
2012-07-31,55.119221,1379.319946,13008.679688
2012-08-01,54.666588,1375.319946,12976.129883
2012-08-02,54.239559,1365.0,12878.879883
2012-08-03,55.939087,1390.98999,13096.169922
2012-08-06,56.203831,1394.22998,13117.509766
2012-08-07,56.553982,1401.349976,13168.599609
2012-08-08,56.981014,1402.219971,13175.639648
2012-08-09,56.989548,1402.800049,13165.19043
2012-08-10,57.023701,1405.869995,13207.950195
2012-08-13,56.776047,1404.109985,13169.429688
2012-08-14,56.989548,1403.930054,13172.139648
2012-08-15,56.912674,1405.530029,13164.780273
2012-08-16,57.220139,1415.51001,13250.110352
2012-08-17,57.220139,1418.160034,13275.200195
2012-08-20,57.006626,1418.130005,13271.639648
2012-08-21,57.023701,1413.170044,13203.580078
2012-08-22,57.092033,1413.48999,13172.759766
2012-08-23,56.946835,1402.079956,13057.459961
2012-08-24,57.237213,1411.130005,13157.969727
2012-08-27,57.314083,1410.439941,13124.669922
2012-08-28,57.211586,1409.300049,13102.990234
2012-08-29,57.109108,1410.48999,13107.480469
2012-08-30,57.117645,1399.47998,13000.709961
2012-08-31,57.382408,1406.579956,13090.839844
2012-09-04,57.561745,1404.939941,13035.94043
2012-09-05,57.467808,1403.439941,13047.480469
2012-09-06,58.279125,1432.119995,13292.0
2012-09-07,58.518269,1437.920044,13306.639648
2012-09-10,58.509712,1429.079956,13254.290039
2012-09-11,58.296219,1433.560059,13323.360352
2012-09-12,58.159573,1436.560059,13333.349609
2012-09-13,58.851337,1459.98999,13539.860352
2012-09-14,59.064857,1465.77002,13593.370117
2012-09-17,59.141705,1461.189941,13553.099609
2012-09-18,59.116093,1459.319946,13564.639648
2012-09-19,59.150249,1461.050049,13577.959961
2012-09-20,59.406452,1460.26001,13596.929688
2012-09-21,59.28688,1460.150024,13579.469727
2012-09-24,59.577259,1456.890015,13558.919922
2012-09-25,59.432072,1441.589966,13457.549805
2012-09-26,59.184418,1433.319946,13413.509766
2012-09-27,59.184418,1447.150024,13485.969727
2012-09-28,59.235638,1440.670044,13437.129883
2012-10-01,59.312504,1444.48999,13515.110352
2012-10-02,58.748856,1445.75,13482.360352
2012-10-03,59.073391,1450.98999,13494.610352
2012-10-04,59.252728,1461.400024,13575.360352
2012-10-05,59.466232,1460.930054,13610.150391
2012-10-08,59.013603,1455.880005,13583.650391
2012-10-09,58.671986,1441.47998,13473.530273
2012-10-10,58.193733,1432.560059,13344.969727
2012-10-11,58.074158,1432.839966,13326.389648
2012-10-12,58.02293,1428.589966,13328.849609
2012-10-15,58.680531,1440.130005,13424.230469
2012-10-16,58.928204,1454.920044,13551.780273
2012-10-17,59.816807,1460.910034,13557.0
2012-10-18,59.816807,1457.339966,13548.94043
2012-10-19,59.041847,1433.189941,13343.509766
2012-10-22,58.981579,1433.819946,13345.889648
2012-10-23,58.068871,1413.109985,13102.530273
2012-10-24,58.619938,1408.75,13077.339844
2012-10-25,60.333412,1412.969971,13103.679688
2012-10-26,59.790977,1411.939941,13107.209961
2012-10-31,59.618736,1412.160034,13096.459961
2012-11-01,59.627357,1427.589966,13232.620117
2012-11-02,59.575699,1414.199951,13093.160156
2012-11-05,59.127949,1417.26001,13112.44043
2012-11-06,59.35183,1428.390015,13245.679688
2012-11-07,58.602722,1394.530029,12932.730469
2012-11-08,57.612514,1377.51001,12811.320313
2012-11-09,57.698631,1379.849976,12815.389648
2012-11-12,57.758892,1380.030029,12815.080078
2012-11-13,57.560852,1374.530029,12756.179688
2012-11-14,57.285324,1355.48999,12570.950195
2012-11-15,57.104507,1353.329956,12542.379883
2012-11-16,57.535023,1359.880005,12588.30957
2012-11-19,58.482166,1386.890015,12795.959961
2012-11-20,58.809361,1387.810059,12788.509766
2012-11-21,58.955746,1391.030029,12836.889648
2012-11-23,59.920109,1409.150024,13009.530273
2012-11-26,59.825397,1406.290039,12967.370117
2012-11-27,59.403481,1398.939941,12878.129883
2012-11-28,59.790977,1409.930054,12985.110352
2012-11-29,59.842628,1415.949951,13021.820313
2012-11-30,60.126759,1416.180054,13025.580078
2012-12-03,59.911514,1409.459961,12965.599609
2012-12-04,59.679035,1407.050049,12951.780273
2012-12-05,59.765118,1409.280029,13034.490234
2012-12-06,60.230103,1413.939941,13074.040039
2012-12-07,60.522865,1418.069946,13155.129883
2012-12-10,60.462578,1418.550049,13169.879883
2012-12-11,60.841446,1427.839966,13248.44043
2012-12-12,60.927544,1428.47998,13245.450195
2012-12-13,60.385067,1419.449951,13170.719727
2012-12-14,60.212872,1413.579956,13135.009766
2012-12-17,60.212872,1430.359985,13235.389648
2012-12-18,60.247318,1446.790039,13350.959961
2012-12-19,59.704849,1435.810059,13251.969727
2012-12-20,60.118164,1443.689941,13311.719727
2012-12-21,59.171005,1430.150024,13190.839844
2012-12-24,58.998787,1426.660034,13138.929688
2012-12-26,58.551064,1419.829956,13114.589844
2012-12-27,58.525219,1418.099976,13096.30957
2012-12-28,57.819176,1402.430054,12938.110352
2012-12-31,58.456337,1426.189941,13104.139648
2013-01-02,59.747902,1462.420044,13412.549805
2013-01-03,59.369049,1459.369995,13391.360352
2013-01-04,59.48959,1466.469971,13435.209961
2013-01-07,59.084908,1461.890015,13384.290039
2013-01-08,58.990189,1457.150024,13328.849609
2013-01-09,59.308765,1461.02002,13390.509766
2013-01-10,59.644596,1472.119995,13471.219727
2013-01-11,59.601536,1472.050049,13488.429688
2013-01-14,59.954544,1470.680054,13507.320313
2013-01-15,60.169815,1472.339966,13534.889648
2013-01-16,60.188915,1472.630005,13511.230469
2013-01-17,60.47538,1480.939941,13596.019531
2013-01-18,60.709736,1485.97998,13649.700195
2013-01-22,60.718403,1492.560059,13712.209961
2013-01-23,61.360748,1494.810059,13779.330078
2013-01-24,61.126385,1494.819946,13825.330078
2013-01-25,63.582901,1502.959961,13895.980469
2013-01-28,64.034248,1500.180054,13881.929688
2013-01-29,65.101952,1507.839966,13954.419922
2013-01-30,65.171387,1501.959961,13910.419922
2013-01-31,65.240837,1498.109985,13860.580078
2013-02-01,65.90052,1513.170044,14009.790039
2013-02-04,65.318954,1495.709961,13880.080078
2013-02-05,65.709549,1511.290039,13979.299805
2013-02-06,66.100174,1512.119995,13986.519531
2013-02-07,66.100174,1509.390015,13944.049805
2013-02-08,65.752953,1517.930054,13992.969727
2013-02-11,65.805038,1517.01001,13971.240234
2013-02-12,65.952621,1519.430054,14018.700195
2013-02-13,66.456062,1520.329956,13982.910156
2013-02-14,66.647018,1521.380005,13973.389648
2013-02-15,66.438705,1519.790039,13981.759766
2013-02-19,67.167847,1530.939941,14035.669922
2013-02-20,66.90744,1511.949951,13927.540039
2013-02-21,66.872711,1502.420044,13880.620117
2013-02-22,66.8293,1515.599976,14000.570313
2013-02-25,65.90052,1487.849976,13784.169922
2013-02-26,66.039421,1496.939941,13900.129883
2013-02-27,66.620995,1515.98999,14075.370117
2013-02-28,66.126213,1514.680054,14054.490234
2013-03-01,66.395302,1518.199951,14089.660156
2013-03-04,66.560211,1525.199951,14127.820313
2013-03-05,66.881393,1539.790039,14253.769531
2013-03-06,67.011604,1541.459961,14296.240234
2013-03-07,66.75119,1544.26001,14329.490234
2013-03-08,66.994232,1551.180054,14397.070313
2013-03-11,67.1418,1556.219971,14447.290039
2013-03-12,66.98555,1552.47998,14450.05957
2013-03-13,66.664391,1554.52002,14455.280273
2013-03-14,67.176529,1563.22998,14539.139648
2013-03-15,66.265091,1560.699951,14514.110352
2013-03-18,66.108856,1552.099976,14452.05957
2013-03-19,66.933479,1548.339966,14455.820313
2013-03-20,67.341461,1558.709961,14511.730469
2013-03-21,67.020271,1545.800049,14421.490234
2013-03-22,67.072372,1556.890015,14512.030273
2013-03-25,66.560211,1551.689941,14447.75
2013-03-26,67.185219,1563.77002,14559.650391
2013-03-27,66.890076,1562.849976,14526.160156
2013-03-28,66.890076,1569.189941,14578.540039
2013-04-01,67.44561,1562.170044,14572.849609
2013-04-02,68.53933,1570.25,14662.009766
2013-04-03,67.810188,1553.689941,14550.349609
2013-04-04,68.174759,1559.97998,14606.110352
2013-04-05,67.905663,1553.280029,14565.25
2013-04-08,68.391762,1563.069946,14613.480469
2013-04-09,67.931702,1568.609985,14673.459961
2013-04-10,68.782364,1587.72998,14802.240234
2013-04-11,69.155647,1593.369995,14865.139648
2013-04-12,69.511513,1588.849976,14865.05957
2013-04-15,69.138268,1552.359985,14599.200195
2013-04-16,69.528885,1574.569946,14756.780273
2013-04-17,68.626122,1552.01001,14618.589844
2013-04-18,69.329247,1541.609985,14537.139648
2013-04-19,70.683342,1555.25,14547.509766
2013-04-22,70.65731,1562.5,14567.169922
2013-04-23,71.646873,1578.780029,14719.459961
2013-04-24,67.433998,1578.790039,14676.299805
2013-04-25,66.961807,1585.160034,14700.799805
2013-04-26,67.416504,1582.23999,14712.549805
2013-04-29,67.923653,1593.609985,14818.75
2013-04-30,67.127953,1597.569946,14839.799805
2013-05-01,67.320313,1582.699951,14700.950195
2013-05-02,67.993599,1597.589966,14831.580078
2013-05-03,68.369621,1614.420044,14973.959961
2013-05-06,67.984848,1617.5,14968.889648
2013-05-07,68.151001,1625.959961,15056.200195
2013-05-08,68.588203,1632.689941,15105.120117
2013-05-09,68.387085,1626.670044,15082.620117
2013-05-10,68.868019,1633.699951,15118.490234
2013-05-13,68.719345,1633.77002,15091.679688
2013-05-14,69.488831,1650.339966,15215.25
2013-05-15,70.54686,1658.780029,15275.69043
2013-05-16,70.127144,1650.469971,15233.219727
2013-05-17,69.969742,1667.469971,15354.400391
2013-05-20,69.15657,1666.290039,15335.280273
2013-05-21,68.902969,1669.160034,15387.580078
2013-05-22,68.920471,1655.349976,15307.169922
2013-05-23,68.815536,1650.51001,15294.5
2013-05-24,71.59613,1649.599976,15303.099609
2013-05-28,70.704254,1660.060059,15409.389648
2013-05-29,68.990433,1648.359985,15302.799805
2013-05-30,69.15657,1654.410034,15324.530273
2013-05-31,67.119209,1630.73999,15115.570313
2013-06-03,67.906166,1640.420044,15254.030273
2013-06-04,67.65258,1631.380005,15177.540039
2013-06-05,67.031769,1608.900024,14960.589844
2013-06-06,67.171677,1622.560059,15040.620117
2013-06-07,67.984848,1643.380005,15248.120117
2013-06-10,68.264679,1642.810059,15238.589844
2013-06-11,68.308403,1626.130005,15122.019531
2013-06-12,67.853699,1612.52002,14995.230469
2013-06-13,68.579445,1636.359985,15176.080078
2013-06-14,68.229691,1626.72998,15070.179688
2013-06-17,69.042885,1639.040039,15179.849609
2013-06-18,69.112846,1651.810059,15318.230469
2013-06-19,67.862442,1628.930054,15112.19043
2013-06-20,65.798851,1588.189941,14758.320313
2013-06-21,67.705048,1592.430054,14799.400391
2013-06-24,66.961807,1573.089966,14659.55957
2013-06-25,67.057991,1588.030029,14760.30957
2013-06-26,67.678825,1603.26001,14910.139648
2013-06-27,67.914917,1613.199951,15024.490234
2013-06-28,67.320313,1606.280029,14909.599609
2013-07-01,68.220955,1614.959961,14974.959961
2013-07-02,68.588203,1614.079956,14932.410156
2013-07-03,68.701874,1615.410034,14988.370117
2013-07-05,68.500763,1631.890015,15135.839844
2013-07-08,68.868019,1640.459961,15224.69043
2013-07-09,69.576271,1652.319946,15300.339844
2013-07-10,69.777397,1652.619995,15291.660156
2013-07-11,70.625572,1675.02002,15460.919922
2013-07-12,71.30761,1680.189941,15464.299805
2013-07-15,71.272614,1682.5,15484.259766
2013-07-16,70.800446,1676.26001,15451.849609
2013-07-17,70.555527,1680.910034,15470.519531
2013-07-18,70.740547,1689.369995,15548.540039
2013-07-19,71.683159,1692.089966,15543.740234
2013-07-22,71.55101,1695.530029,15545.549805
2013-07-23,71.313148,1692.390015,15567.740234
2013-07-24,70.714096,1685.939941,15542.240234
2013-07-25,70.83744,1690.25,15555.610352
2013-07-26,70.819817,1691.650024,15558.830078
2013-07-29,70.555527,1685.329956,15521.969727
2013-07-30,70.863884,1685.959961,15520.589844
2013-07-31,70.740547,1685.72998,15499.540039
2013-08-01,71.921013,1706.869995,15628.019531
2013-08-02,71.612686,1709.670044,15658.360352
2013-08-05,71.709579,1707.140015,15612.129883
2013-08-06,72.009102,1697.369995,15518.740234
2013-08-07,72.202911,1690.910034,15470.669922
2013-08-08,72.387909,1697.47998,15498.320313
2013-08-09,71.921013,1691.420044,15425.509766
2013-08-12,71.903397,1689.469971,15419.679688
2013-08-13,71.938637,1694.160034,15451.009766
2013-08-14,71.577446,1685.390015,15337.660156
2013-08-15,70.899101,1661.319946,15112.19043
2013-08-16,70.388145,1655.829956,15081.469727
2013-08-19,70.115059,1646.060059,15010.740234
2013-08-20,70.06221,1652.349976,15002.990234
2013-08-21,69.930046,1642.800049,14897.549805
2013-08-22,70.273628,1656.959961,14963.740234
2013-08-23,70.485054,1663.5,15010.509766
2013-08-26,69.190056,1656.780029,14946.459961
2013-08-27,68.68792,1630.47998,14776.129883
2013-08-28,67.701248,1634.959961,14824.509766
2013-08-29,68.106483,1638.170044,14840.950195
2013-08-30,68.617439,1632.969971,14810.30957
2013-09-03,68.494125,1639.77002,14833.959961
2013-09-04,68.265045,1653.079956,14930.870117
2013-09-05,67.956718,1655.079956,14937.480469
2013-09-06,67.965538,1655.170044,14922.5
2013-09-09,68.855309,1671.709961,15063.120117
2013-09-10,68.670296,1683.98999,15191.05957
2013-09-11,68.952194,1689.130005,15326.599609
2013-09-12,68.943405,1683.420044,15300.639648
2013-09-13,69.639336,1687.98999,15376.05957
2013-09-16,70.61721,1697.599976,15494.780273
2013-09-17,70.3265,1704.76001,15529.730469
2013-09-18,70.740547,1725.52002,15676.94043
2013-09-19,70.581955,1722.339966,15636.549805
2013-09-20,69.93885,1709.910034,15451.089844
2013-09-23,69.841972,1701.839966,15401.379883
2013-09-24,69.260544,1697.420044,15334.589844
2013-09-25,68.467674,1692.77002,15273.259766
2013-09-26,68.7584,1698.670044,15328.299805
2013-09-27,68.018387,1691.75,15258.240234
2013-09-30,66.591263,1681.550049,15129.669922
2013-10-01,67.093391,1695.0,15191.700195
2013-10-02,66.890785,1693.869995,15133.139648
2013-10-03,66.811478,1678.660034,14996.480469
2013-10-04,66.970062,1690.5,15072.580078
2013-10-07,66.644104,1676.119995,14936.240234
2013-10-08,67.243149,1655.449951,14776.530273
2013-10-09,67.78936,1656.400024,14802.980469
2013-10-10,68.617439,1692.560059,15126.070313
2013-10-11,69.137215,1703.199951,15237.110352
2013-10-14,69.366249,1710.140015,15301.259766
2013-10-15,68.361954,1698.060059,15168.009766
2013-10-16,69.553436,1721.540039,15373.830078
2013-10-17,70.512321,1733.150024,15371.650391
2013-10-18,70.503433,1744.5,15399.650391
2013-10-21,70.112785,1744.660034,15392.200195
2013-10-22,71.364632,1754.670044,15467.660156
2013-10-23,71.835197,1746.380005,15413.330078
2013-10-24,71.568848,1752.069946,15509.209961
2013-10-25,71.02726,1759.77002,15570.280273
2013-10-28,72.181458,1762.109985,15568.929688
2013-10-29,73.211334,1771.949951,15680.349609
2013-10-30,72.376785,1763.310059,15618.759766
2013-10-31,71.69313,1756.540039,15545.75
2013-11-01,72.048279,1761.640015,15615.549805
2013-11-04,72.208107,1767.930054,15639.120117
2013-11-05,72.296875,1762.969971,15618.219727
2013-11-06,73.522095,1770.48999,15746.879883
2013-11-07,73.087051,1747.150024,15593.980469
2013-11-08,73.25573,1770.609985,15761.780273
2013-11-11,73.033775,1771.890015,15783.099609
2013-11-12,73.513222,1767.689941,15750.669922
2013-11-13,74.13472,1782.0,15821.629883
2013-11-14,74.86274,1790.619995,15876.219727
2013-11-15,75.324409,1798.180054,15961.700195
2013-11-18,75.084686,1791.530029,15976.019531
2013-11-19,74.880478,1787.869995,15967.030273
2013-11-20,75.191238,1781.369995,15900.820313
2013-11-21,75.173477,1795.849976,16009.990234
2013-11-22,75.422073,1804.76001,16064.769531
2013-11-25,75.830475,1802.47998,16072.540039
2013-11-26,75.146851,1802.75,16072.799805
2013-11-27,74.827225,1807.22998,16097.330078
2013-11-29,74.773949,1805.810059,16086.410156
2013-12-02,73.992638,1800.900024,16008.769531
2013-12-03,74.427689,1795.150024,15914.620117
2013-12-04,74.001518,1792.810059,15889.769531
2013-12-05,73.41555,1785.030029,15821.509766
2013-12-06,75.040298,1805.089966,16020.200195
2013-12-09,75.271126,1808.369995,16025.530273
2013-12-10,74.267891,1802.619995,15973.129883
2013-12-11,74.596382,1782.219971,15843.530273
2013-12-12,73.069305,1775.5,15739.429688
2013-12-13,73.131439,1775.319946,15755.360352
2013-12-16,72.527718,1786.540039,15884.570313
2013-12-17,71.835197,1781.0,15875.259766
2013-12-18,73.140312,1810.650024,16167.969727
2013-12-19,72.714157,1809.599976,16179.080078
2013-12-20,72.660873,1818.319946,16221.139648
2013-12-23,72.190331,1827.98999,16294.610352
2013-12-24,72.190331,1833.319946,16357.549805
2013-12-26,72.589859,1842.02002,16479.880859
2013-12-27,72.811821,1841.400024,16478.410156
