Date,^GSPC,^IXIC,^GDAXI,^FTSE
2007-04-18,1472.5,2510.5,7282.339844,6449.399902
2007-04-19,1470.72998,2505.350098,7242.72998,6440.600098
2007-04-20,1484.349976,2526.389893,7342.540039,6486.799805
2007-04-23,1480.930054,2523.669922,7335.620117,6479.700195
2007-04-24,1480.410034,2524.540039,7270.319824,6429.5
2007-04-25,1495.420044,2547.889893,7343.080078,6462.0
2007-04-26,1494.25,2554.459961,7387.02002,6469.399902
2007-04-27,1494.069946,2557.209961,7378.120117,6418.700195
2007-04-30,1482.369995,2525.090088,7408.870117,6449.200195
2007-05-01,1486.300049,2531.530029,,6419.600098
2007-05-02,1495.920044,2557.840088,7455.930176,6484.5
2007-05-03,1502.390015,2565.459961,7476.689941,6537.799805
2007-05-04,1505.619995,2572.149902,7516.759766,6603.700195
2007-05-07,1509.47998,2570.949951,7525.689941,
2007-05-08,1507.719971,2571.75,7442.200195,6550.399902
2007-05-09,1512.579956,2576.340088,7475.990234,6549.600098
2007-05-10,1491.469971,2533.73999,7415.330078,6524.100098
2007-05-11,1505.849976,2562.219971,7479.339844,6565.700195
2007-05-14,1503.150024,2546.439941,7459.609863,6555.5
2007-05-15,1501.189941,2525.290039,7505.350098,6568.700195
2007-05-16,1514.140015,2547.419922,7481.25,6559.5
2007-05-17,1512.75,2539.379883,7499.5,6579.299805
2007-05-18,1522.75,2558.449951,7607.540039,6640.899902
2007-05-21,1525.099976,2578.790039,7619.310059,6636.799805
2007-05-22,1524.119995,2588.02002,7659.390137,6606.600098
2007-05-23,1522.280029,2577.050049,7735.879883,6616.399902
2007-05-24,1507.51001,2537.919922,7697.379883,6565.5
2007-05-25,1515.72998,2557.189941,7739.200195,6570.600098
2007-05-29,1518.109985,2572.060059,7781.040039,6606.5
2007-05-30,1530.22998,2592.590088,7764.970215,6602.100098
2007-05-31,1530.619995,2604.52002,7883.040039,6621.5
2007-06-01,1536.339966,2613.919922,7987.850098,6676.700195
2007-06-04,1539.180054,2618.290039,7976.790039,6664.100098
2007-06-05,1530.949951,2611.22998,7919.830078,6632.799805
2007-06-06,1517.380005,2587.179932,7730.049805,6522.700195
2007-06-07,1490.719971,2541.379883,7618.609863,6505.100098
2007-06-08,1507.670044,2573.540039,7590.5,6505.100098
2007-06-11,1509.119995,2572.149902,7706.100098,6567.5
2007-06-12,1493.0,2549.77002,7678.259766,6520.5
2007-06-13,1515.670044,2582.310059,7680.759766,6559.600098
2007-06-14,1522.969971,2599.409912,7849.160156,6649.899902
2007-06-15,1532.910034,2626.709961,8030.640137,6732.399902
2007-06-18,1531.050049,2626.600098,8036.120117,6703.5
2007-06-19,1533.699951,2626.76001,8033.52002,6650.200195
2007-06-20,1512.839966,2599.959961,8090.490234,6649.299805
2007-06-21,1522.189941,2616.959961,7964.709961,6596.0
2007-06-22,1502.560059,2588.959961,7949.629883,6567.399902
2007-06-25,1497.73999,2577.080078,7930.609863,6588.399902
2007-06-26,1492.890015,2574.159912,7860.52002,6559.299805
2007-06-27,1506.339966,2605.350098,7801.22998,6527.600098
2007-06-28,1505.709961,2608.370117,7921.359863,6571.299805
2007-06-29,1503.349976,2603.22998,8007.319824,6607.899902
2007-07-02,1519.430054,2632.300049,7958.240234,6590.600098
2007-07-03,1524.869995,2644.949951,8050.680176,6639.799805
2007-07-05,1525.400024,2656.649902,7987.129883,6635.200195
2007-07-06,1530.439941,2666.51001,8048.319824,6690.100098
2007-07-09,1531.849976,2670.02002,8077.390137,6712.700195
2007-07-10,1510.119995,2639.159912,7964.759766,6630.899902
2007-07-11,1518.76001,2651.790039,7898.540039,6615.100098
2007-07-12,1547.699951,2701.72998,8053.430176,6697.700195
2007-07-13,1552.5,2707.0,8092.77002,6716.700195
2007-07-16,1549.52002,2697.330078,8105.689941,6697.700195
2007-07-17,1549.369995,2712.290039,8038.209961,6659.200195
2007-07-18,1546.170044,2699.48999,7893.609863,6567.100098
2007-07-19,1553.079956,2720.040039,7991.209961,6640.200195
2007-07-20,1534.099976,2687.600098,7874.850098,6585.200195
2007-07-23,1541.569946,2690.580078,7944.209961,6624.399902
2007-07-24,1511.040039,2639.860107,7806.790039,6498.700195
2007-07-25,1518.089966,2648.169922,7692.549805,6454.299805
2007-07-26,1482.660034,2599.340088,7508.959961,6251.200195
2007-07-27,1458.949951,2562.23999,7451.680176,6215.200195
2007-07-30,1473.910034,2583.280029,7456.310059,6206.100098
2007-07-31,1455.27002,2546.27002,7584.140137,6360.100098
2007-08-01,1465.810059,2553.870117,7473.930176,6250.600098
2007-08-02,1472.199951,2575.97998,7534.129883,6300.299805
2007-08-03,1433.060059,2511.25,7435.669922,6224.299805
2007-08-06,1467.670044,2547.330078,7444.450195,6189.100098
2007-08-07,1476.709961,2561.600098,7513.660156,6308.799805
2007-08-08,1497.48999,2612.97998,7605.939941,6393.899902
2007-08-09,1453.089966,2556.48999,7453.589844,6271.200195
2007-08-10,1453.640015,2544.889893,7343.259766,6038.299805
2007-08-13,1452.920044,2542.23999,7474.330078,6219.0
2007-08-14,1426.540039,2499.120117,7425.069824,6143.5
2007-08-15,1406.699951,2458.830078,7445.899902,6109.299805
2007-08-16,1411.27002,2451.070068,7270.069824,5858.899902
2007-08-17,1445.939941,2505.030029,7378.290039,6064.200195
2007-08-20,1445.550049,2508.590088,7407.529785,6078.700195
2007-08-21,1447.119995,2521.300049,7424.75,6086.100098
2007-08-22,1464.069946,2552.800049,7500.47998,6196.0
2007-08-23,1462.5,2541.699951,7511.959961,6196.899902
2007-08-24,1479.369995,2576.689941,7507.27002,6220.100098
2007-08-27,1466.790039,2561.25,7485.990234,
2007-08-28,1432.359985,2500.639893,7430.240234,6102.200195
2007-08-29,1463.76001,2563.159912,7439.180176,6132.200195
2007-08-30,1457.640015,2565.300049,7519.939941,6212.0
2007-08-31,1473.98999,2596.360107,7638.169922,6303.299805
2007-09-04,1489.420044,2630.23999,7721.77002,6376.799805
2007-09-05,1472.290039,2605.949951,7588.029785,6270.700195
2007-09-06,1478.550049,2614.320068,7621.720215,6313.299805
2007-09-07,1453.550049,2565.699951,7436.629883,6191.200195
2007-09-10,1451.699951,2559.110107,7375.439941,6134.100098
2007-09-11,1471.48999,2597.469971,7457.899902,6280.700195
2007-09-12,1471.560059,2592.070068,7472.990234,6306.200195
2007-09-13,1483.949951,2601.060059,7535.970215,6363.899902
2007-09-14,1484.25,2602.179932,7497.740234,6289.299805
2007-09-17,1476.650024,2581.659912,7479.850098,6182.799805
2007-09-18,1519.780029,2651.659912,7575.209961,6283.299805
2007-09-19,1529.030029,2666.47998,7750.839844,6460.0
2007-09-20,1518.75,2654.290039,7735.089844,6429.0
2007-09-21,1525.75,2671.219971,7794.430176,6456.700195
2007-09-24,1517.72998,2667.949951,7787.919922,6465.899902
2007-09-25,1517.209961,2683.449951,7769.439941,6396.899902
2007-09-26,1525.420044,2699.030029,7804.149902,6433.0
2007-09-27,1531.380005,2709.590088,7853.790039,6486.399902
2007-09-28,1526.75,2701.5,7861.509766,6466.799805
2007-10-01,1547.040039,2740.98999,7922.419922,6506.299805
2007-10-02,1546.630005,2747.110107,7946.790039,6500.399902
2007-10-03,1539.589966,2729.429932,7955.299805,6535.200195
2007-10-04,1542.839966,2733.570068,7944.990234,6547.899902
2007-10-05,1557.589966,2780.320068,8002.180176,6595.799805
2007-10-08,1552.579956,2787.370117,7974.370117,6540.899902
2007-10-09,1565.150024,2803.909912,7980.439941,6615.399902
2007-10-10,1562.469971,2811.610107,7986.569824,6633.0
2007-10-11,1554.410034,2772.199951,8033.689941,6724.5
2007-10-12,1561.800049,2805.679932,8041.259766,6730.700195
2007-10-15,1548.709961,2780.050049,7969.470215,6644.5
2007-10-16,1538.530029,2763.909912,7962.640137,6614.299805
2007-10-17,1541.23999,2792.669922,7985.410156,6677.700195
2007-10-18,1540.079956,2799.310059,7921.399902,6609.399902
2007-10-19,1500.630005,2725.159912,7884.120117,6527.899902
2007-10-22,1506.329956,2753.929932,7794.939941,6459.299805
2007-10-23,1519.589966,2799.26001,7842.790039,6514.0
2007-10-24,1515.880005,2774.76001,7828.959961,6482.0
2007-10-25,1514.400024,2750.860107,7932.439941,6576.299805
2007-10-26,1535.280029,2804.189941,7949.169922,6661.299805
2007-10-29,1540.97998,2817.439941,8009.669922,6706.0
2007-10-30,1531.02002,2816.709961,7977.939941,6659.0
2007-10-31,1549.380005,2859.120117,8019.220215,6721.600098
2007-11-01,1508.439941,2794.830078,7880.850098,6586.100098
2007-11-02,1509.650024,2810.379883,7849.490234,6530.600098
2007-11-05,1502.170044,2795.179932,7807.549805,6461.399902
2007-11-06,1520.27002,2825.179932,7827.189941,6474.899902
2007-11-07,1475.619995,2748.76001,7799.620117,6385.100098
2007-11-08,1474.77002,2696.0,7819.470215,6381.899902
2007-11-09,1453.699951,2627.939941,7812.399902,6304.899902
2007-11-12,1439.180054,2584.129883,7806.839844,6337.899902
2007-11-13,1481.050049,2673.649902,7777.560059,6362.399902
2007-11-14,1470.579956,2644.320068,7783.109863,6432.100098
2007-11-15,1451.150024,2618.51001,7667.029785,6359.600098
2007-11-16,1458.73999,2637.23999,7612.259766,6291.200195
2007-11-19,1433.27002,2593.379883,7511.970215,6120.799805
2007-11-20,1439.699951,2596.810059,7630.310059,6226.5
2007-11-21,1416.77002,2562.149902,7518.419922,6070.899902
2007-11-23,1440.699951,2596.600098,7608.959961,6262.100098
2007-11-26,1407.219971,2540.98999,7567.359863,6180.5
2007-11-27,1428.22998,2580.800049,7531.350098,6140.700195
2007-11-28,1469.02002,2662.909912,7723.660156,6306.200195
2007-11-29,1469.719971,2668.129883,7765.189941,6349.100098
2007-11-30,1481.140015,2660.959961,7870.52002,6432.5
2007-12-03,1472.420044,2637.129883,7837.259766,6386.600098
2007-12-04,1462.790039,2619.830078,7808.939941,6315.200195
2007-12-05,1485.01001,2666.360107,7944.77002,6493.799805
2007-12-06,1507.339966,2709.030029,7940.580078,6485.600098
2007-12-07,1504.660034,2706.159912,7994.069824,6554.899902
2007-12-10,1515.959961,2718.949951,8033.359863,6565.399902
2007-12-11,1477.650024,2652.350098,8009.419922,6536.899902
2007-12-12,1486.589966,2671.139893,8076.120117,6559.799805
2007-12-13,1488.410034,2668.48999,7928.310059,6364.200195
2007-12-14,1467.949951,2635.73999,7948.359863,6397.0
2007-12-17,1445.900024,2574.459961,7825.439941,6277.799805
2007-12-18,1454.97998,2596.030029,7850.740234,6279.299805
2007-12-19,1453.0,2601.01001,7837.319824,6284.5
2007-12-20,1460.119995,2640.860107,7869.189941,6345.600098
2007-12-21,1484.459961,2691.98999,8002.669922,6434.100098
2007-12-24,1496.449951,2713.5,,6479.299805
2007-12-26,1497.660034,2724.409912,,
2007-12-27,1476.27002,2676.790039,8038.600098,6497.799805
2007-12-28,1478.48999,2674.459961,8067.319824,6476.899902
2007-12-31,1468.359985,2652.280029,,6456.899902
2008-01-02,1447.160034,2609.629883,7949.109863,6416.700195
2008-01-03,1447.160034,2602.679932,7908.410156,6479.399902
2008-01-04,1411.630005,2504.649902,7808.689941,6348.5
2008-01-07,1416.180054,2499.459961,7817.169922,6335.700195
2008-01-08,1390.189941,2440.51001,7849.990234,6356.5
2008-01-09,1409.130005,2474.550049,7782.709961,6272.700195
2008-01-10,1420.329956,2488.52002,7713.089844,6222.700195
2008-01-11,1401.02002,2439.939941,7717.950195,6202.0
2008-01-14,1416.25,2478.300049,7732.02002,6215.700195
2008-01-15,1380.949951,2417.590088,7566.379883,6025.600098
2008-01-16,1373.199951,2394.590088,7471.569824,5942.899902
2008-01-17,1333.25,2346.899902,7413.529785,5902.399902
2008-01-18,1325.189941,2340.02002,7314.169922,5901.700195
2008-01-22,1310.5,2292.27002,6769.470215,5740.100098
2008-01-23,1338.599976,2316.409912,6439.209961,5609.399902
2008-01-24,1352.069946,2360.919922,6821.069824,5875.799805
2008-01-25,1330.609985,2326.199951,6816.740234,5869.0
2008-01-28,1353.959961,2349.909912,6818.850098,5788.899902
2008-01-29,1362.300049,2358.060059,6892.959961,5885.200195
2008-01-30,1355.810059,2349.0,6875.350098,5837.299805
2008-01-31,1378.550049,2389.860107,6851.75,5879.799805
2008-02-01,1395.420044,2413.360107,6968.669922,6029.200195
2008-02-04,1380.819946,2382.850098,7000.490234,6026.200195
2008-02-05,1336.640015,2309.570068,6765.25,5868.0
2008-02-06,1326.449951,2278.75,6847.509766,5875.399902
2008-02-07,1336.910034,2293.030029,6733.720215,5724.100098
2008-02-08,1331.290039,2304.850098,6767.279785,5784.0
2008-02-11,1339.130005,2320.060059,6743.540039,5707.700195
2008-02-12,1348.859985,2320.040039,6967.839844,5910.0
2008-02-13,1367.209961,2373.929932,6973.669922,5880.100098
2008-02-14,1348.859985,2332.540039,6962.279785,5879.299805
2008-02-15,1349.98999,2321.800049,6832.430176,5787.600098
2008-02-19,1348.780029,2306.199951,7002.290039,5966.899902
2008-02-20,1360.030029,2327.100098,6899.680176,5893.600098
2008-02-21,1342.530029,2299.780029,6904.850098,5932.200195
2008-02-22,1353.109985,2303.350098,6806.290039,5888.5
2008-02-25,1371.800049,2327.47998,6882.560059,5999.5
2008-02-26,1381.290039,2344.98999,6985.970215,6087.399902
2008-02-27,1380.02002,2353.780029,6997.850098,6076.5
2008-02-28,1367.680054,2331.570068,6862.52002,5965.700195
2008-02-29,1330.630005,2271.47998,6748.129883,5884.299805
2008-03-03,1331.339966,2258.600098,6689.950195,5818.600098
2008-03-04,1326.75,2260.280029,6545.040039,5767.700195
2008-03-05,1333.699951,2272.810059,6683.709961,5853.5
2008-03-06,1304.339966,2220.5,6591.310059,5766.399902
2008-03-07,1293.369995,2212.48999,6513.990234,5699.899902
2008-03-10,1273.369995,2169.340088,6448.080078,5629.100098
2008-03-11,1320.650024,2255.76001,6524.569824,5690.399902
2008-03-12,1308.77002,2243.870117,6599.370117,5776.399902
2008-03-13,1315.47998,2263.610107,6500.560059,5692.399902
2008-03-14,1288.140015,2212.48999,6451.899902,5631.700195
2008-03-17,1276.599976,2177.01001,6182.299805,5414.399902
2008-03-18,1330.73999,2268.26001,6393.390137,5605.799805
2008-03-19,1298.420044,2209.959961,6361.220215,5545.600098
2008-03-20,1329.51001,2258.110107,6319.990234,5495.200195
2008-03-24,1349.880005,2326.75,,
2008-03-25,1352.98999,2341.050049,6524.709961,5689.100098
2008-03-26,1341.130005,2324.360107,6489.259766,5660.399902
2008-03-27,1325.76001,2280.830078,6578.060059,5717.5
2008-03-28,1315.219971,2261.179932,6559.899902,5692.899902
2008-03-31,1322.699951,2279.100098,6534.970215,5702.100098
2008-04-01,1370.180054,2362.75,6720.330078,5852.600098
2008-04-02,1367.530029,2361.399902,6777.439941,5915.899902
2008-04-03,1369.310059,2363.300049,6741.720215,5891.299805
2008-04-04,1370.400024,2370.97998,6763.390137,5947.100098
2008-04-07,1372.540039,2364.830078,6821.029785,6014.799805
2008-04-08,1365.540039,2348.76001,6771.97998,5990.200195
2008-04-09,1354.48999,2322.120117,6721.359863,5983.899902
2008-04-10,1360.550049,2351.699951,6704.319824,5965.100098
2008-04-11,1332.829956,2290.23999,6603.569824,5895.5
2008-04-14,1328.319946,2275.820068,6554.490234,5831.600098
2008-04-15,1334.430054,2286.040039,6585.049805,5906.899902
2008-04-16,1364.709961,2350.110107,6702.839844,6046.200195
2008-04-17,1365.560059,2341.830078,6681.810059,5980.399902
2008-04-18,1390.329956,2402.969971,6843.080078,6056.600098
2008-04-21,1388.170044,2408.040039,6786.549805,6053.0
2008-04-22,1375.939941,2376.939941,6728.299805,6034.700195
2008-04-23,1379.930054,2405.209961,6795.029785,6083.600098
2008-04-24,1388.819946,2428.919922,6821.319824,6050.700195
2008-04-25,1397.839966,2422.929932,6896.580078,6091.399902
2008-04-28,1396.369995,2424.399902,6925.330078,6090.399902
2008-04-29,1390.939941,2426.100098,6885.339844,6089.399902
2008-04-30,1385.589966,2412.800049,6948.819824,6087.299805
2008-05-01,1409.339966,2480.709961,,6087.299805
2008-05-02,1413.900024,2476.98999,7043.22998,6215.5
2008-05-05,1407.48999,2464.120117,7052.080078,
2008-05-06,1418.26001,2483.310059,7017.100098,6215.299805
2008-05-07,1392.569946,2438.48999,7076.25,6261.0
2008-05-08,1397.680054,2451.23999,7071.899902,6270.799805
2008-05-09,1388.280029,2445.52002,7003.169922,6204.700195
2008-05-12,1403.579956,2488.48999,7035.950195,6220.700195
2008-05-13,1403.040039,2495.120117,7060.189941,6211.899902
2008-05-14,1408.660034,2496.699951,7083.240234,6216.0
2008-05-15,1423.569946,2533.72998,7081.049805,6251.799805
2008-05-16,1425.349976,2528.850098,7156.549805,6304.299805
2008-05-19,1426.630005,2516.090088,7225.939941,6376.5
2008-05-20,1413.400024,2492.26001,7118.5,6191.600098
2008-05-21,1390.709961,2448.27002,7040.830078,6198.100098
2008-05-22,1394.349976,2464.580078,7070.330078,6181.600098
2008-05-23,1375.930054,2444.669922,6944.049805,6087.299805
2008-05-27,1385.349976,2481.23999,6958.660156,6058.5
2008-05-28,1390.839966,2486.699951,7033.839844,6069.600098
2008-05-29,1398.26001,2508.320068,7055.029785,6068.100098
2008-05-30,1400.380005,2522.659912,7096.790039,6053.5
2008-06-02,1385.670044,2491.530029,7008.77002,6007.600098
2008-06-03,1377.650024,2480.47998,7019.129883,6057.700195
2008-06-04,1377.199951,2503.139893,6965.430176,5970.100098
2008-06-05,1404.050049,2549.939941,6941.830078,5995.299805
2008-06-06,1360.680054,2474.560059,6803.810059,5906.799805
2008-06-09,1361.76001,2459.459961,6815.629883,5877.600098
2008-06-10,1358.439941,2448.939941,6771.100098,5827.299805
2008-06-11,1335.48999,2394.01001,6650.259766,5723.299805
2008-06-12,1339.869995,2404.350098,6714.52002,5790.5
2008-06-13,1360.030029,2454.5,6765.319824,5802.799805
2008-06-16,1360.140015,2474.780029,6729.879883,5794.600098
2008-06-17,1350.930054,2457.72998,6796.160156,5861.899902
2008-06-18,1337.810059,2429.709961,6728.910156,5756.899902
2008-06-19,1342.829956,2462.060059,6721.169922,5708.399902
2008-06-20,1317.930054,2406.090088,6578.439941,5620.799805
2008-06-23,1318.0,2385.73999,6589.459961,5667.200195
2008-06-24,1314.290039,2368.280029,6536.060059,5634.700195
2008-06-25,1321.969971,2401.26001,6617.839844,5666.100098
2008-06-26,1283.150024,2321.370117,6459.600098,5518.200195
2008-06-27,1278.380005,2315.629883,6421.910156,5530.0
2008-06-30,1280.0,2292.97998,6418.319824,5625.899902
2008-07-01,1284.910034,2304.969971,6315.939941,5479.899902
2008-07-02,1261.52002,2251.459961,6305.419922,5426.299805
2008-07-03,1262.900024,2245.379883,6353.740234,5476.600098
2008-07-07,1252.310059,2243.320068,6395.75,5512.700195
2008-07-08,1273.699951,2294.439941,6304.410156,5440.5
2008-07-09,1244.689941,2234.889893,6386.459961,5529.600098
2008-07-10,1253.390015,2257.850098,6305.0,5406.799805
2008-07-11,1239.48999,2239.080078,6153.299805,5261.600098
2008-07-14,1228.300049,2212.870117,6200.25,5300.399902
2008-07-15,1214.910034,2215.709961,6081.700195,5171.899902
2008-07-16,1245.359985,2284.850098,6155.370117,5150.600098
2008-07-17,1260.319946,2312.300049,6271.27002,5286.299805
2008-07-18,1260.680054,2282.780029,6382.649902,5376.399902
2008-07-21,1260.0,2279.530029,6424.839844,5404.299805
2008-07-22,1277.0,2303.959961,6442.790039,5364.200195
2008-07-23,1282.189941,2325.879883,6536.089844,5449.899902
2008-07-24,1252.540039,2280.110107,6440.700195,5362.299805
2008-07-25,1257.76001,2310.530029,6436.709961,5352.600098
2008-07-28,1234.369995,2264.219971,6351.149902,5312.600098
2008-07-29,1263.199951,2319.620117,6398.799805,5319.200195
2008-07-30,1284.26001,2329.719971,6460.120117,5420.700195
2008-07-31,1267.380005,2325.550049,6479.560059,5411.899902
2008-08-01,1260.310059,2310.959961,6396.459961,5354.700195
2008-08-04,1249.01001,2285.560059,6349.810059,5320.200195
2008-08-05,1284.880005,2349.830078,6518.700195,5454.5
2008-08-06,1289.189941,2378.370117,6561.390137,5486.100098
2008-08-07,1266.069946,2355.72998,6543.490234,5477.5
2008-08-08,1296.319946,2414.100098,6561.649902,5489.200195
2008-08-11,1305.319946,2439.949951,6609.629883,5541.799805
2008-08-12,1289.589966,2430.610107,6585.870117,5534.5
2008-08-13,1285.829956,2428.620117,6422.189941,5448.600098
2008-08-14,1292.930054,2453.669922,6442.209961,5497.5
2008-08-15,1298.199951,2452.52002,6446.02002,5454.799805
2008-08-18,1278.599976,2416.97998,6432.879883,5450.200195
2008-08-19,1266.689941,2384.360107,6282.430176,5320.399902
2008-08-20,1274.540039,2389.080078,6317.799805,5371.799805
2008-08-21,1277.719971,2380.379883,6236.959961,5370.200195
2008-08-22,1292.199951,2414.709961,6342.419922,5505.600098
2008-08-25,1266.839966,2365.590088,6296.950195,
2008-08-26,1271.51001,2361.969971,6340.52002,5470.700195
2008-08-27,1281.660034,2382.459961,6321.029785,5528.200195
2008-08-28,1300.680054,2411.639893,6420.540039,5601.200195
2008-08-29,1282.829956,2367.52002,6422.299805,5636.600098
2008-09-02,1277.579956,2349.23999,6518.470215,5620.700195
2008-09-03,1274.97998,2333.72998,6467.490234,5499.700195
2008-09-04,1236.829956,2259.040039,6279.569824,5362.100098
2008-09-05,1242.310059,2255.879883,6127.439941,5240.700195
2008-09-08,1267.790039,2269.76001,6263.740234,5446.299805
2008-09-09,1224.51001,2209.810059,6233.410156,5415.600098
2008-09-10,1232.040039,2228.699951,6210.319824,5366.200195
2008-09-11,1249.050049,2258.219971,6178.899902,5318.399902
2008-09-12,1251.699951,2261.27002,6234.890137,5416.700195
2008-09-15,1192.699951,2179.909912,6064.160156,5204.200195
2008-09-16,1213.599976,2207.899902,5965.169922,5025.600098
2008-09-17,1156.390015,2098.850098,5860.97998,4912.399902
2008-09-18,1206.51001,2199.100098,5863.419922,4880.0
2008-09-19,1255.079956,2273.899902,6189.529785,5311.299805
2008-09-22,1207.089966,2178.97998,6107.75,5236.299805
2008-09-23,1188.219971,2153.330078,6068.529785,5136.100098
2008-09-24,1185.869995,2155.679932,6052.870117,5095.600098
2008-09-25,1209.180054,2186.570068,6173.029785,5197.0
2008-09-26,1213.27002,2183.340088,6063.5,5088.5
2008-09-29,1106.420044,1983.72998,5807.080078,4818.799805
2008-09-30,1166.359985,2091.879883,5831.02002,4902.5
2008-10-01,1161.060059,2069.399902,5806.330078,4959.600098
2008-10-02,1114.280029,1976.719971,5660.629883,4870.299805
2008-10-03,1099.22998,1947.390015,5797.029785,4980.299805
2008-10-06,1056.890015,1862.959961,5387.009766,4589.200195
2008-10-07,996.22998,1754.880005,5326.629883,4605.200195
2008-10-08,984.940002,1740.329956,5013.620117,4366.700195
2008-10-09,909.919983,1645.119995,4887.0,4313.799805
2008-10-10,899.219971,1649.51001,4544.310059,3932.100098
2008-10-13,1003.349976,1844.25,5062.450195,4256.899902
2008-10-14,998.01001,1779.01001,5199.189941,4394.200195
2008-10-15,907.840027,1628.329956,4861.629883,4079.600098
2008-10-16,946.429993,1717.709961,4622.810059,3861.399902
2008-10-17,940.549988,1711.290039,4781.330078,4063.0
2008-10-20,985.400024,1770.030029,4835.009766,4282.700195
2008-10-21,955.049988,1696.680054,4784.410156,4229.700195
2008-10-22,896.780029,1615.75,4571.069824,4040.899902
2008-10-23,908.109985,1603.910034,4519.700195,4087.800049
2008-10-24,876.77002,1552.030029,4295.669922,3883.399902
2008-10-27,848.919983,1505.900024,4334.640137,3852.600098
2008-10-28,940.51001,1649.469971,4823.450195,3926.399902
2008-10-29,930.090027,1657.209961,4808.689941,4242.5
2008-10-30,954.090027,1698.52002,4869.299805,4291.700195
2008-10-31,968.75,1720.949951,4987.970215,4377.299805
2008-11-03,966.299988,1726.329956,5026.839844,4443.299805
2008-11-04,1005.75,1780.119995,5278.040039,4639.5
2008-11-05,952.77002,1681.640015,5166.870117,4530.700195
2008-11-06,904.880005,1608.699951,4813.569824,4272.399902
2008-11-07,930.98999,1647.400024,4938.459961,4365.0
2008-11-10,919.210022,1616.73999,5025.529785,4403.899902
2008-11-11,898.950012,1580.900024,4761.580078,4246.700195
2008-11-12,852.299988,1499.209961,4620.799805,4182.0
2008-11-13,911.289978,1596.699951,4649.52002,4169.200195
2008-11-14,873.289978,1516.849976,4710.240234,4233.0
2008-11-17,850.75,1482.050049,4557.27002,4132.200195
2008-11-18,859.119995,1483.27002,4579.470215,4208.600098
2008-11-19,806.580017,1386.420044,4354.089844,4005.699951
2008-11-20,752.440002,1316.119995,4220.200195,3875.0
2008-11-21,800.030029,1384.349976,4127.410156,3781.0
2008-11-24,851.809998,1472.02002,4554.330078,4153.0
2008-11-25,857.390015,1464.72998,4560.419922,4171.299805
2008-11-26,887.679993,1532.099976,4560.5,4152.700195
2008-11-28,896.23999,1535.569946,4669.439941,4288.0
2008-12-01,816.210022,1398.069946,4394.790039,4065.5
2008-12-02,848.809998,1449.800049,4531.790039,4122.899902
2008-12-03,870.73999,1492.380005,4567.240234,4170.0
2008-12-04,845.219971,1445.560059,4564.22998,4163.600098
2008-12-05,876.070007,1509.310059,4381.470215,4049.399902
2008-12-08,909.700012,1571.73999,4715.879883,4300.100098
2008-12-09,888.669983,1547.339966,4779.109863,4381.299805
2008-12-10,899.23999,1565.47998,4804.879883,4367.299805
2008-12-11,873.590027,1507.880005,4767.200195,4388.700195
2008-12-12,879.72998,1540.719971,4663.370117,4280.399902
2008-12-15,868.570007,1508.339966,4654.819824,4277.600098
2008-12-16,913.179993,1589.890015,4729.910156,4309.100098
2008-12-17,904.419983,1579.310059,4708.379883,4324.200195
2008-12-18,885.280029,1552.369995,4756.399902,4330.700195
2008-12-19,887.880005,1564.319946,4696.700195,4286.899902
2008-12-22,871.630005,1532.349976,4639.02002,4249.200195
2008-12-23,863.159973,1521.540039,4629.379883,4256.0
2008-12-24,868.150024,1524.900024,,4216.600098
2008-12-26,872.799988,1530.23999,,
2008-12-29,869.419983,1510.319946,4704.859863,4319.399902
2008-12-30,890.640015,1550.699951,4810.200195,4392.700195
2008-12-31,903.25,1577.030029,,4434.200195
2009-01-02,931.799988,1632.209961,4973.069824,4561.799805
2009-01-05,927.450012,1628.030029,4983.990234,4579.600098
2009-01-06,934.700012,1652.380005,5026.310059,4638.899902
2009-01-07,906.650024,1599.060059,4937.470215,4507.5
2009-01-08,909.72998,1617.01001,4879.910156,4505.399902
2009-01-09,890.349976,1571.589966,4783.890137,4448.5
2009-01-12,870.26001,1538.790039,4719.620117,4426.200195
2009-01-13,871.789978,1546.459961,4636.939941,4399.200195
2009-01-14,842.619995,1489.640015,4422.350098,4180.600098
2009-01-15,843.73999,1511.839966,4336.72998,4121.100098
2009-01-16,850.119995,1529.329956,4366.279785,4147.100098
2009-01-20,805.219971,1440.859985,4239.850098,4091.399902
2009-01-21,840.23999,1507.069946,4261.149902,4059.899902
2009-01-22,827.5,1465.48999,4219.419922,4052.199951
2009-01-23,831.950012,1477.290039,4178.939941,4052.5
2009-01-26,836.570007,1489.459961,4326.870117,4209.0
2009-01-27,845.710022,1504.900024,4323.419922,4194.399902
2009-01-28,874.090027,1558.339966,4518.720215,4295.200195
2009-01-29,845.140015,1507.839966,4428.109863,4190.100098
2009-01-30,825.880005,1476.420044,4338.350098,4149.600098
2009-02-02,825.440002,1494.430054,4271.040039,4077.800049
2009-02-03,838.51001,1516.300049,4374.959961,4164.5
2009-02-04,832.22998,1515.050049,4492.790039,4228.600098
2009-02-05,845.849976,1546.23999,4510.490234,4228.899902
2009-02-06,868.599976,1591.709961,4644.629883,4291.899902
2009-02-09,869.890015,1591.560059,4666.819824,4307.600098
2009-02-10,827.159973,1524.72998,4505.540039,4213.100098
2009-02-11,833.73999,1530.5,4530.089844,4234.299805
